url,reviewDate,textualRating,languageCode,publisher.name,publisher.site,title,text,claimant,claimDate
https://factual.afp.com/el-primer-debate-presidencial-de-2020-en-eeuu-verificado,2020-09-30T23:42:00Z,Engañoso,es,AFP Factual,factual.afp.com,El primer debate presidencial de 2020 en EEUU verificado,"Elecciones: afirmaciones de Biden y Trump durante el debate sobre coronavirus, economía, voto por correo",Joe Biden y Donald Trump,2020-09-29T00:00:00Z
https://www.univision.com/noticias/trump-sobre-biden-y-covid-19-el-cerrara-todo-el-pais,2020-09-30T00:00:00Z,Engañoso,es,Univision,univision.com,"Trump sobre Biden y covid-19: ""(él) cerrará el país entero""",Biden cerrará todo el país por el coronavirus,Donald Trump,2020-09-29T00:00:00Z
https://www.newtral.es/bulo-cdc-mienten-transmision-aerea-coronavirus/20200929/,2020-09-29T00:00:00Z,Falso,es,Newtral,newtral.es,Los CDC no han admitido “que han engañado al público durante toda la pandemia” sobre la transmisión aérea del coronavirus,Los CDC han admitido que no hay pruebas de que el coronavirus sea un virus transmitido por el aire y han estado engañando al público,,
https://maldita.es/malditobulo/2020/09/25/hospitales-madrid-12-octubre-la-paz-princesa-ofertas-trabajo-empleo-no-reales/,,Falso,es,Maldita.es,maldita.es,,"Contratación sanitarios, enfermeras, celadores, médicos auxiliares en hospitales de Madrid por el coronavirus",Redes sociales,2020-10-02T00:00:00Z
https://factual.afp.com/el-papa-francisco-no-esta-rogando-para-que-cese-la-pandemia-del-coronavirus-la-foto-es-de-2019,2020-09-25T21:06:00Z,Falso,es,AFP Factual,factual.afp.com,"El papa Francisco no está “rogando para que cese la pandemia del coronavirus”, la foto es de 2019","El Papa Francisco tendido ante el altísimo, rogando para que cese la pandemia del coronavirus",Varias fuentes,2020-04-10T00:00:00Z
https://maldita.es/malditobulo/2020/09/25/bill-gates-confirmado-implantar-chips-vacunas-covid-19/,,Falso,es,Maldita.es,maldita.es,"No, Bill Gates no ha confirmado que van a ""implantar chips"" en las vacunas de la COVID-19",Bill Gates confirma que van a implantar chips en las vacunas del SARS-CoV-2,Redes sociales,2020-10-02T00:00:00Z
https://www.newtral.es/bulo-coronavirus-pcr-humano-covid19/20200925/,2020-09-25T00:00:00Z,Falso,es,Newtral,newtral.es,"No, las pruebas PCR de COVID-19 no detectan “cualquiera” de los “siete coronavirus” del ser humano",Las pruebas PCR de COVID-19 detectan cualquier coronavirus,,
https://www.newtral.es/bulo-foto-sanitario-hoja-conspiracion-covid-19/20200924/,2020-09-24T00:00:00Z,Falso,es,Newtral,newtral.es,La foto falsa del sanitario con una hoja en la que aparecen varias teorías de la conspiración sobre la COVID-19,"Alerta de un sanitario: hospitales vacios, las muertes por Coronavirus tienen que ver con la vacuna de la gripe, PCRs ineficaces y mascarillas perjudiciales para la salud",,
https://factual.afp.com/la-prueba-pcr-usada-para-el-covid-19-no-da-positivo-ante-cualquier-tipo-de-coronavirus,2020-09-24T22:03:00Z,Falso,es,AFP Factual,factual.afp.com,La prueba PCR usada para el covid-19 no da positivo ante cualquier tipo de coronavirus,Ha dado usted positivo en coronavirus! Pero en cuál? La PCR detecta cualquiera de los 7 coronavirus que hay en el humano,Varias fuentes,2020-09-21T00:00:00Z
https://maldita.es/malditobulo/2020/09/23/cuidado-con-este-video-difundido-como-si-nos-estuvieran-enganando-haciendo-pasar-un-maniqui-por-un-paciente-con-coronavirus-es-una-simulacion-realizada-en-un-tren-medicalizado/,,Falso,es,Maldita.es,maldita.es,Cuidado con este vídeo difundido como si estuvieran haciendo pasar un maniquí por un paciente con coronavirus: es una simulación realizada en un tren medicalizado en Atocha (Madrid),Hacen pasar un maniquí por un paciente de coronavirus,Redes sociales,2020-08-31T00:00:00Z
https://maldita.es/malditobulo/2020/09/21/servicio-cardiovascular-hospital-virgen-macarena-sevilla-positivo-coronavirus/,,Falso,es,Maldita.es,maldita.es,"No, no es cierto que todo el servicio de Cardiología y Cirugía Cardiovascular del Hospital Virgen Macarena de Sevilla haya dado positivo en coronavirus",En el Hospital Virgen Macarena de Sevilla el servicio de cardiovascular entero ha dado positivo por coronavirus junto a varios enfermeros de urgencias,Redes sociales,2020-09-21T00:00:00Z
https://maldita.es/malditobulo/2020/09/21/juegos-olimpicos-londres-2012-predijo-coronavirus-feretros/,,Falso,es,Maldita.es,maldita.es,"No, no se predijo el coronavirus en la inauguración de los Juegos Olímpicos de Londres 2012: fue un reconocimiento a los sanitarios británicos",El coronavirus se predijo en los Juegos Olímpicos de Londres 2012,Redes sociales,2020-06-22T00:00:00Z
https://maldita.es/malditobulo/2020/09/21/coronavirus-revista-muy-interesante-2014-actual/,,Falso,es,Maldita.es,maldita.es,"No, el coronavirus del que habló la revista Muy Interesante en 2014 no es el actual, menciona otros tipos anteriores",La revista Muy Interesante ya habló en 2014 sobre el coronavirus actual,noticiasdelsoldelalaguna,2020-03-25T00:00:00Z
https://maldita.es/malditobulo/2020/09/19/foto-colegio-padres-distancia-seguridad-rumania/,,Falso,es,Maldita.es,maldita.es,"No, esta foto no es de niños en España guardando la distancia de seguridad por la COVID-19 mientras sus padres no la respetan: es Rumanía",Niños mantienen la distancia de seguridad en el colegio por el coronavirus pero los padres no,Redes sociales,2020-09-21T00:00:00Z
https://www.newtral.es/bulo-drenaje-postural-coronavirus/20200918/,2020-09-18T00:00:00Z,Falso,es,Newtral,newtral.es,El drenaje postural no sustituye a los respiradores para los enfermos de COVID-19,"Ante síntomas pulmonares de neumonía por coronavirus, utilice la técnica del drenaje postural",,
https://www.telemundo.com/noticias/noticias-telemundo/salud/este-dato-enganoso-esta-siendo-usado-para-minimizar-el-dano-del-covid-19-en-los-ninos-tmna3835097,2020-09-17T00:00:00Z,Engañoso,es,Telemundo,telemundo.com,Es engañoso decir que los niños son 17 veces más propensos a sufrir efectos nocivos de la influenza que del coronavirus,"""Toda la evidencia apunta al hecho de que nuestros niños son 17 veces más propensos a sufrir efectos nocivos de la influenza estacional que del coronavirus”","Dan Forrest, vicegobernador de Carolina del Norte",2020-09-02T00:00:00Z
https://www.univision.com/noticias/la-enganosa-comparacion-de-trump-entre-el-coronavirus-y-la-gripe,2020-09-16T00:00:00Z,Engañoso,es,Univision,univision.com,La engañosa comparación de Trump entre el coronavirus y la gripe,Trump compara al coronavirus con la gripe,Donald Trump,2020-02-26T00:00:00Z
https://factual.afp.com/joe-biden-dijo-que-eeuu-no-estaba-preparado-para-una-pandemia-pero-no-se-referia-al-covid-19,2020-09-16T20:25:00Z,Engañoso,es,AFP Factual,factual.afp.com,"Joe Biden dijo que EEUU no estaba preparado para una pandemia, pero no se refería al covid-19",Joe Biden predijo o sabía en octubre de 2019 la pandemia del nuevo coronavirus,Varias fuentes,2020-05-29T00:00:00Z
https://www.telemundo.com/noticias/noticias-telemundo/elecciones-eeuu-2020/verificacion-de-datos-son-correctas-o-falsas-estas-afirmaciones-de-joe-biden-al-aceptar-la-tmna3829443,2020-08-21T00:00:00Z,Media Verdad,es,Telemundo,telemundo.com,Fact-checking a lo que dijo Joe Biden en la convención demócrata,"""Por lejos, el peor desempeño de cualquier país en el mundo"" ante el coronavirus",Joe Biden,2020-08-20T00:00:00Z
https://www.efe.com/efe/espana/efeverifica/las-pcr-de-la-covid-19-son-fiables-y-no-dan-positivo-con-otros-virus/50001435-4342703,2020-09-14T19:42:54Z,falso,es,Agencia EFE,efe.com,Las PCR de la COVID-19 son fiables y no dan positivo con otros virus,Las PCR no sirven para diagnosticar COVID-19 porque pueden dar positivo con virus distintos al SARS-CoV-2,,
https://www.univision.com/noticias/verificacion-de-hechos-de-la-entrevista-de-trump-en-fox-news,2020-09-08T00:00:00Z,Falso,es,Univision,univision.com,Falsedades sobre envío de guardias a Kenosha y datos engañosos sobre el covid-19 dijo el presidente Trump,"Trump dijo que Michigan y Carolina del Norte permanecían ""cerrados"" debido al coronavirus, y afimó que ""estos estados que están cerrados están gobernados por demócratas"".",El detector / Univision Noticias,2020-09-08T00:00:00Z
https://factual.afp.com/el-informe-de-militares-franceses-es-falso-asi-como-varias-de-sus-afirmaciones-sobre-covid-19-0,2020-09-08T18:16:00Z,Falso,es,AFP Factual,factual.afp.com,"El informe de “militares franceses” es falso, así como varias de sus afirmaciones sobre covid-19","Militares franceses redactan un informe sobre los objetivos ""reales"" del coronavirus",Varias fuentes,2020-09-07T00:00:00Z
https://factual.afp.com/las-falsedades-del-doctor-petrella-sobre-el-covid-19,2020-09-07T23:28:00Z,Parcialmente falso,es,AFP Factual,factual.afp.com,Las falsedades del Doctor Petrella sobre el covid-19,"Covid-19 es el nombre de un plan para reducir la población, vacunarse debilita la inmunidad, los tests no detectan el coronavirus, según el Dr. Petrella",Varias fuentes,2020-08-18T00:00:00Z
https://colombiacheck.com/chequeos/no-hay-estudios-que-prueben-que-el-jarabe-supal-20-hecho-con-cebolla-ajo-y-ushupundi-cure,2020-09-07T17:15:47Z,Falso,es,ColombiaCheck,colombiacheck.com,No hay estudios que prueben que el jarabe Supal 20 cure el coronavirus,El Supal 20 cura el coronavirus,,
https://factual.afp.com/las-vacunas-de-arnm-en-estudio-para-prevenir-el-covid-19-no-modifican-el-genoma-humano,2020-09-07T18:57:00Z,Falso,es,AFP Factual,factual.afp.com,Las vacunas de ARNm en estudio para prevenir el covid-19 no modifican el genoma humano,Las vacunas de ARNm para prevenir el covid-19 modificarán el ADN humano,Varias fuentes,2020-06-29T00:00:00Z
https://factual.afp.com/las-vacunas-de-arn-mensajero-en-estudio-para-prevenir-el-covid-19-no-modifican-el-adn-humano,2020-09-04T23:13:00Z,Falso,es,AFP Factual,factual.afp.com,Las vacunas de ARN mensajero en estudio para prevenir el covid-19 no modifican el ADN humano,"La pandemia ""se ha saltado"" Suecia porque no afecta a los países libres de contratos con la conspiración",,
https://www.efe.com/efe/espana/efeverifica/el-coronavirus-no-se-ha-saltado-suecia-ni-afecta-solo-a-los-paises-que-han-contratado/50001435-4340826,2020-09-11T19:28:11Z,falso,es,Agencia EFE,efe.com,,Los CDC de EEUU admitieron que el virus no se ha aislado y que los PCR son defectuosos,Varias fuentes,2020-09-01T00:00:00Z
https://factual.afp.com/el-nuevo-coronavirus-si-se-aislo-y-secuencio-en-laboratorio,2020-09-11T18:21:00Z,Engañoso,es,AFP Factual,factual.afp.com,,Anthony Fauci negó la transmisión asintomática del covid-19,Varias fuentes,2020-08-29T00:00:00Z
https://factual.afp.com/fauci-no-descarto-la-transmision-del-covid-19-por-asintomaticos-y-el-video-viral-no-es-actual,2020-09-03T20:40:00Z,Falso,es,AFP Factual,factual.afp.com,Fauci no descartó la transmisión del covid-19 por asintomáticos y el video viral no es actual,Anthony Fauci dice ahora que los asintomáticos no transmiten el coronavirus,Facebook,2020-09-01T00:00:00Z
https://www.newtral.es/bulo-asintomaticos-no-transmiten-coronavirus-fauci/20200903/,2020-09-03T00:00:00Z,Falso,es,Newtral,newtral.es,"Es falso que el epidemiólogo de la Casa Blanca, Anthony Fauci, diga que los asintomáticos no transmiten el coronavirus","Cada vez que hubo marchas, 15 días después crecieron los casos de coronavirus","Alberto Fernández, sobre el aumento de casos",2020-09-02T00:00:00Z
https://chequeado.com/ultimas-noticias/alberto-fernandez-sobre-el-aumento-de-casos-cada-vez-que-hubo-marchas-15-dias-despues-crecieron-los-casos-de-coronavirus/,2020-09-02T00:00:00Z,Insostenible,es,Chequeado,chequeado.com,"Alberto Fernández, sobre el aumento de casos: “Cada vez que hubo marchas, 15 días después crecieron los casos de coronavirus”",Manifestación contra el coronavirus celebrada en Polonia el 29 de agosto,Redes sociales,2020-09-04T00:00:00Z
https://maldita.es/malditobulo/2020/09/02/manifestacion-negacionista-coronavirus-covid-19-polonia-29-agosto/,,Falso,es,Maldita.es,maldita.es,"No, este vídeo no es de una manifestación negacionista del coronavirus en Polonia: fue grabado en Bielorrusia y no está relacionado con la COVID-19",Vídeo de protestas en Corea del Sur contra las medidas tomadas por el coronavirus,Redes sociales,2020-09-04T00:00:00Z
https://maldita.es/malditobulo/2020/09/01/video-manifestacion-corea-del-sur-falsa-pandemia-coronavirus/,,Falso,es,Maldita.es,maldita.es,"No, este vídeo no es de una manifestación en Corea del Sur contra 'la falsa pandemia' de coronavirus: es de octubre de 2019",Protesta en Berlín contra covid-19,Varias fuentes,2020-08-29T00:00:00Z
https://factual.afp.com/la-protesta-no-se-realizo-en-berlin-sino-en-bielorrusia-y-no-tiene-relacion-con-el-covid-19,2020-09-01T23:55:00Z,Falso,es,AFP Factual,factual.afp.com,"La protesta no se realizó en Berlín, sino en Bielorrusia y no tiene relación con el covid-19",4 millones en las protestas en Berlín contra las medidas por covid-19 coronavirus,Varios autores,2020-04-29T00:00:00Z
https://factual.afp.com/la-foto-en-berlin-no-es-de-4-millones-contra-las-medidas-por-el-covid-19-es-de-un-festival-en-2003,2020-09-01T20:47:00Z,Falso,es,AFP Factual,factual.afp.com,"La foto en Berlín no es de “4 millones” contra las medidas por el covid-19, es de un festival en 2003",Foto de manifestaciones en Berlín contra la cuarentena y la nueva normalidad por el coronavirus,Redes sociales,2020-09-04T00:00:00Z
https://maldita.es/malditobulo/2020/08/31/foto-festival-coronavirus-covid-berlin-manifestaciones/,,Falso,es,Maldita.es,maldita.es,"No, esta foto no es de ""manifestaciones contra la cuarentena y la nueva normalidad"" por el coronavirus en Berlín: fue tomada en 1997 durante el festival 'Love Parade'",Fotos de la manifestación negacionista del coronavirus en Berlín,Redes sociales,2020-08-31T00:00:00Z
https://maldita.es/malditobulo/2020/08/31/fotos-manifestacion-mascarillas-coronavirus-berlin/,,Falso,es,Maldita.es,maldita.es,"No, estas fotos no son de una manifestación negacionista del coronavirus en Berlín: son de Liverpool y Ulm y no están relacionadas con la COVID-19",El Instituto de Salud Carlos III dice en un informe que la pandemia de coronavirus ha terminado.,Redes sociales,2020-05-21T00:00:00Z
https://maldita.es/malditobulo/2020/08/31/insituto-salud-carlos-iii-pandemia-coronavirus-terminado/,,Falso,es,Maldita.es,maldita.es,"No, el Instituto de Salud Carlos III no ha dicho que la pandemia por coronavirus Sars-Cov-2 haya terminado, como afirmó Pilar Baselga en un vídeo",El CDC revela que solo el 6% de las muertes de COVID-19 en EEUU fueron causadas por el virus,,
https://www.newtral.es/bulo-muertes-causadas-solo-coronavirus/20200904/,2020-09-04T00:00:00Z,Falso,es,Newtral,newtral.es,,"La leche materna elimina el coronavirus, según Manuel Elkin Patarroyo",,
https://colombiacheck.com/chequeos/ni-se-ha-comprobado-que-la-leche-materna-prevenga-el-covid-19-ni-patarroyo-lo-aseguro,2020-08-28T01:20:21Z,Falso,es,ColombiaCheck,colombiacheck.com,"Ni se ha comprobado que la leche materna prevenga el COVID-19, ni Patarroyo lo aseguró",Fórmula del doctor Klinger cura el coronavirus.,,
https://colombiacheck.com/chequeos/aun-no-esta-comprobado-que-el-interferon-beta-modificado-del-doctor-klinger-pueda-curar-el,2020-08-26T15:02:30Z,Cuestionable,es,ColombiaCheck,colombiacheck.com,No hay evidencia científica de que Interferón Beta modificado por el doctor Klinger cure el COVID,Las pruebas para detectar el coronavirus no son confiables,,
https://colombiacheck.com/chequeos/no-se-haga-la-prueba-las-pruebas-no-son-confiables-mensaje-basado-en-informacion-falsa,2020-08-25T21:12:43Z,Falso,es,ColombiaCheck,colombiacheck.com,"‘No se haga la prueba, las pruebas no son confiables’, mensaje basado en información falsa",Toda persona que sale a la calle ya tiene el coronavirus,Varias fuentes,2020-04-26T00:00:00Z
https://factual.afp.com/todos-tenemos-coronavirus-y-dieta-alcalina-los-dichos-enganosos-de-un-medico-ecuatoriano,2020-08-24T21:53:00Z,Engañoso,es,AFP Factual,factual.afp.com,“Todos tenemos coronavirus” y “dieta alcalina”: los dichos engañosos de un médico ecuatoriano,La moringa cura el coronavirus,,
https://colombiacheck.com/chequeos/aun-no-hay-pruebas-de-que-la-moringa-cure-el-covid-19,2020-08-24T18:27:40Z,Falso,es,ColombiaCheck,colombiacheck.com,Aún no hay pruebas de que la moringa cure el COVID-19,La vacuna del coronavirus podría valer 8.500 pesos.,,
https://colombiacheck.com/chequeos/aun-no-se-puede-afirmar-que-vacuna-del-covid-costaria-8500-pesos,2020-08-24T16:30:05Z,Cuestionable,es,ColombiaCheck,colombiacheck.com,Aún no se puede afirmar que vacuna del COVID costaría 8.500 pesos,El COVID-19 es una falsa pandemia,,
https://colombiacheck.com/chequeos/es-falso-que-el-coronavirus-sea-una-falsa-pandemia-como-sugieren-los-medicos-por-la-verdad,2020-08-26T01:57:29Z,Falso,es,ColombiaCheck,colombiacheck.com,"Es falso que el coronavirus sea una 'falsa pandemia', como ...",Usando sal el coronavirus no nos afectará,,
https://colombiacheck.com/chequeos/lavarse-la-boca-con-sal-no-alcaliniza-el-cuerpo-ni-evita-el-coronavirus,2020-08-21T19:56:58Z,Falso,es,ColombiaCheck,colombiacheck.com,Lavarse la boca con sal no ‘alcaliniza’ el cuerpo ni evita el coronavirus,Verdades sobre el coronavirus de Médicos por la verdad,Varias fuentes,2020-07-25T00:00:00Z
https://factual.afp.com/las-afirmaciones-verificadas-sobre-covid-19-de-la-plataforma-medicos-por-la-verdad,2020-08-21T18:35:00Z,Engañoso,es,AFP Factual,factual.afp.com,Las afirmaciones verificadas sobre COVID-19 de la plataforma “Médicos por la verdad”,"El nuevo coronavirus no existe, no hay internados con COVID-19 en los hospitales",Varias fuentes,2020-08-01T00:00:00Z
https://factual.afp.com/siete-afirmaciones-falsas-sobre-el-covid-19-del-video-de-una-supuesta-medica-argentina,2020-08-20T20:29:00Z,Falso,es,AFP Factual,factual.afp.com,Siete afirmaciones falsas sobre el COVID-19 del video de una médica argentina,Protocolos CDS -dióxido de cloro- para coronavirus COVID-19,Varias fuentes,2020-08-01T00:00:00Z
https://factual.afp.com/el-dioxido-de-cloro-diluido-en-agua-no-cura-ni-previene-el-covid-19-y-es-peligroso-para-la-salud,2020-08-20T20:20:00Z,Falso,es,AFP Factual,factual.afp.com,El dióxido de cloro diluido en agua no cura ni previene el COVID-19 y es peligroso para la salud,"Según el médico italiano Roberto Petrella COVID-19 significa Certificado de Identificación de Vacunación con Inteligencia Artificial, la COVID-19 se lanzó en 2020 y lo que reactiva el virus es el terreno inmune debilitado de la vacunación.",Redes sociales,2020-08-31T00:00:00Z
https://maldita.es/malditaciencia/2020/09/18/video-medico-italiano-roberto-petrella-covid-19/,,Falso,es,Maldita.es,maldita.es,,Colombia compró 16 millones de dosis de vacuna de Pfizer contra coronavirus,,
https://colombiacheck.com/chequeos/colombia-no-ha-comprado-16-millones-de-dosis-de-la-vacuna-contra-el-coronavirus-de-la,2020-08-19T20:36:45Z,Falso,es,ColombiaCheck,colombiacheck.com,Colombia no ha comprado 16 millones de dosis de la vacuna contra el coronavirus de la farmacéutica Pfizer,Pedro Sánchez en la playa sin mascarilla durante la pandemia de coronavirus,Redes sociales,2020-08-31T00:00:00Z
https://maldita.es/malditobulo/2020/08/18/pedro-sanchez-playa-sin-mascarilla/,,Falso,es,Maldita.es,maldita.es,"No, esta foto de Pedro Sánchez en la playa acompañado de varias personas y sin mascarilla no es actual: es una imagen de 2016",Venezuela será primer país occidental tener vacuna rusa contra coronavirus,,
https://colombiacheck.com/chequeos/no-se-ha-anunciado-que-venezuela-sera-el-primer-pais-occidental-en-recibir-la-vacuna-rusa,2020-08-18T20:30:48Z,Falso,es,ColombiaCheck,colombiacheck.com,No se ha anunciado que Venezuela será el ‘primer país occidental en recibir la vacuna rusa contra el COVID-19’,Sánchez leyendo en la tumbona en Lanzarote durante la crisis del coronavirus.,Redes sociales,2020-08-31T00:00:00Z
https://maldita.es/malditobulo/2020/08/17/pedro-sanchez-playa-leyendo-libro-vacaciones/,,Falso,es,Maldita.es,maldita.es,"No, esta foto de Pedro Sánchez en la playa leyendo un libro no se ha tomado durante sus vacaciones en 2020: es una foto antigua que ahora se comparte como actual",Ningun político ha muerto de coronavirus COVID-19,Varias fuentes,2020-08-12T00:00:00Z
https://factual.afp.com/politicos-distintos-niveles-de-gobierno-han-fallecido-de-covid-19,2020-08-17T21:33:00Z,Falso,es,AFP Factual,factual.afp.com,Políticos a distintos niveles de gobierno han fallecido de COVID-19,Se ha escapado un inmigrante con coronavirus de El Matorral,Redes sociales,2020-07-22T00:00:00Z
https://maldita.es/malditobulo/2020/08/13/ha-escapado-inmigrante-coronavirus-centro-internamiento-extranjeros-el-matorral-fuerteventura/,,Falso,es,Maldita.es,maldita.es,"No, no se ha escapado un inmigrante con coronavirus  del Centro de Internamiento de Extranjeros de El Matorral (Fuerteventura)",En la Ciudad no tienen más lugar [los enfermos de PAMI con COVID-19],Alberto Fernández,2020-08-13T00:00:00Z
https://chequeado.com/ultimas-noticias/alberto-fernandez-en-la-ciudad-no-tienen-mas-lugar-los-enfermos-de-pami-con-covid-19/,2020-08-13T00:00:00Z,Engañoso,es,Chequeado,chequeado.com,Alberto Fernández: “En la Ciudad no tienen más lugar [los enfermos de PAMI con COVID-19]”,Rusia anunció vacuna contra coronavirus,,
https://colombiacheck.com/chequeos/rusia-si-anuncio-el-registro-de-vacuna-contra-covid-19-pero-aun-quedan-muchas-dudas-sobre,2020-08-13T01:06:12Z,Verdadero pero...,es,ColombiaCheck,colombiacheck.com,"Rusia sí anunció el registro de vacuna contra COVID-19, pero aún quedan muchas dudas sobre su efectividad",El Ministerio de Sanidad de Japón dice que el coronavirus causa fibrosis antes de aparecer los primers síntomas y que hay que beber agua para acabar con el virus,Redes sociales,2020-07-22T00:00:00Z
